feature,importance
amenity_children_s_books_and_toys_for_ages_0_2_years_old_and_2_5_years_old,0.0011862201
amenity_waterfront,0.0011786135
amenity_dishes_and_silverware,0.0011761051
amenity_mosquito_net,0.0011076444
amenity_single_level_home,0.0010131565
amenity_cleaning_products,0.0008154277
amenity_central_heating,0.0001448682
last_review_year,0.0
last_review_days_ago,0.0
last_review_day,0.0
amenity_shared_gym_in_building,0.0
amenity_shared_fenced_garden_or_backyard,0.0
last_review_month,0.0
amenity_smeg_stainless_steel_oven,0.0
first_review_days_ago,0.0
amenity_ski_in_ski_out,0.0
amenity_table_corner_guards,0.0
amenity_tv_with_chromecast,0.0
amenity_rituals_shampoo,0.0
amenity_washer_in_building,0.0
amenity_stainless_steel_stove,0.0
amenity_wifi_200_mbps,0.0
amenity_stainless_steel_gas_stove,0.0
amenity_wifi_250_mbps,0.0
amenity_wifi_300_mbps,0.0
amenity_wifi_50_mbps,0.0
amenity_wifi_500_mbps,0.0
first_review_year,0.0
amenity_sonos_bluetooth_sound_system,0.0
first_review_month,0.0
amenity_smeg_refrigerator,0.0
first_review_day,0.0
amenity_smart_lock,0.0
amenity_room_service,0.0
amenity_gym_nearby,0.0
amenity_rituals_conditioner,0.0
amenity_clothing_storage_closet_and_wardrobe,0.0
amenity_dryer_in_building,0.0
amenity_dove_body_soap,0.0
amenity_dedicated_workspace_table_and_office_chair,0.0
amenity_dedicated_workspace_office_chair_and_desk,0.0
amenity_dedicated_workspace_desk_and_office_chair,0.0
amenity_dedicated_workspace_desk,0.0
amenity_concierge,0.0
amenity_clothing_storage_wardrobe_closet_and_dresser,0.0
amenity_clothing_storage_wardrobe_and_dresser,0.0
amenity_clothing_storage_wardrobe,0.0
amenity_clothing_storage_dresser_and_wardrobe,0.0
amenity_clothing_storage_closet_wardrobe_and_dresser,0.0
amenity_clothing_storage_closet_and_dresser,0.0
amenity_rituals_body_soap,0.0
amenity_clothing_storage_closet,0.0
amenity_children_s_books_and_toys_for_ages_5_10_years_old_and_10_years_old,0.0
amenity_children_s_books_and_toys_for_ages_5_10_years_old,0.0
amenity_children_s_books_and_toys_for_ages_2_5_years_old_and_5_10_years_old,0.0
amenity_children_s_books_and_toys_for_ages_0_2_years_old_2_5_years_old_and_5_10_years_old,0.0
amenity_children_s_books_and_toys_for_ages_0_2_years_old,0.0
amenity_bosch_refrigerator,0.0
amenity_bed_sheets_and_pillows,0.0
amenity_baby_bath,0.0
amenity_andrelon_conditioner,0.0
amenity_toiletries,0.0
amenity_linens,0.0
amenity_dryer_in_unit,0.0
amenity_free_dryer,0.0
amenity_free_dryer_in_unit,0.0
amenity_free_parking_garage_on_premises,0.0
amenity_rice_maker,0.0
amenity_radiant_heating,0.0
amenity_private_sauna,0.0
amenity_portable_heater,0.0
amenity_pool,0.0
amenity_ping_pong_table,0.0
amenity_paid_washer_in_unit,0.0
amenity_paid_valet_parking_on_premises,0.0
amenity_paid_parking_lot_off_premises,0.0
amenity_paid_parking_garage_on_premises_60_spaces,0.0
amenity_paid_dryer_in_unit,0.0
amenity_outdoor_shower,0.0
amenity_minibar,0.0
amenity_marshall_sound_system_with_bluetooth_and_aux,0.0
amenity_liebherr_refrigerator,0.0
amenity_laundry_services,0.0
amenity_induction_stove,0.0
amenity_hdtv_with_standard_cable,0.0
amenity_hdtv_with_netflix_standard_cable,0.0
amenity_hdtv_with_netflix,0.0
amenity_hdtv_with_chromecast,0.0
amenity_game_console_nintendo_wii,0.0
amenity_free_wifi,0.0
amenity_free_washer_in_unit,0.0
amenity_free_washer_in_building,0.0
host_verifications_count,0.0
