feature,importance
amenity_clothing_storage_closet_and_dresser,178.30399107006866
amenity_hdtv_with_standard_cable,178.20209101492674
amenity_bed_linens,176.49672534191933
amenity_wifi_250_mbps,175.06772745828295
amenity_pool,172.67268319992388
amenity_board_games,170.22850461633118
amenity_free_dryer_in_unit,169.5694755142124
amenity_mosquito_net,166.92914528628393
amenity_carbon_monoxide_alarm,164.37143930988532
number_of_reviews_l30d,164.34642661299392
amenity_children_s_books_and_toys,163.96253577977618
amenity_smeg_stainless_steel_oven,162.12767469506224
amenity_paid_parking_garage_on_premises,159.44691210684135
amenity_stainless_steel_oven,158.77708519397402
amenity_central_heating,156.93044266415745
amenity_backyard,151.17180483253958
amenity_shared_sauna,147.93684265693346
amenity_bluetooth_sound_system,147.583826183341
amenity_clothing_storage_closet,143.96913561259572
amenity_game_console_nintendo_wii,142.28680867637644
amenity_conditioner,139.10217814104965
amenity_boat_slip,137.6709844271869
host_total_listings_count,136.51524134665578
host_listings_count,136.51524134665078
amenity_wifi_200_mbps,135.8002743640996
amenity_free_dryer,132.59050487994566
amenity_free_washer_in_unit,132.5421082426484
amenity_wifi_50_mbps,129.79609816647766
amenity_children_s_books_and_toys_for_ages_5_10_years_old,129.32060422461157
amenity_free_dryer_in_building,126.96613522548466
amenity_children_s_books_and_toys_for_ages_5_10_years_old_and_10_years_old,119.34150885056975
amenity_tv_with_chromecast,118.91724687747622
amenity_clothing_storage,115.25503290647316
amenity_paid_parking_lot_off_premises,112.745563477372
amenity_shared_patio_or_balcony,110.57823237962847
amenity_dedicated_workspace_table_and_office_chair,108.51179463555266
amenity_smart_lock,108.28504514622634
amenity_stove,106.74327762924952
amenity_table_corner_guards,102.14208797642246
amenity_clothing_storage_wardrobe,101.81788265881497
amenity_sound_system_with_aux,101.65018404821555
amenity_outdoor_shower,101.46675151916065
amenity_keurig_coffee_machine,98.78609448679069
amenity_dedicated_workspace_desk,96.1036492776831
amenity_record_player,95.8620536585488
amenity_rituals_shampoo,95.60544046979413
amenity_marshall_sound_system_with_bluetooth_and_aux,93.67751691905343
has_availability,92.80475880994328
amenity_room_darkening_shades,92.54323323266999
amenity_ethernet_connection,92.5275958034585
amenity_heating,85.39631682451744
amenity_pack_n_play_travel_crib,84.47501870052636
amenity_dedicated_workspace_desk_and_office_chair,83.05594285358262
amenity_wifi,82.75543567914724
amenity_rituals_body_soap,81.74591140566123
amenity_pocket_wifi,81.53812781985641
amenity_wifi_100_mbps,79.92685393017086
amenity_laundromat_nearby,79.55857998298177
amenity_paid_washer_in_unit,79.26342451356265
amenity_baby_monitor,77.81467054442508
amenity_paid_street_parking_off_premises,77.05183128093256
amenity_first_aid_kit,76.89005540428866
amenity_children_s_books_and_toys_for_ages_2_5_years_old_and_5_10_years_old,76.86564877775038
amenity_central_air_conditioning,75.3022842808034
amenity_toaster,73.35592074382419
amenity_host_greets_you,73.30623848484146
amenity_lockbox,72.82283313427946
amenity_dryer_in_building,69.07538559713498
amenity_dedicated_workspace,68.13877509723693
amenity_shared_fenced_garden_or_backyard,65.82047346682383
amenity_smeg_refrigerator,65.30650559116339
amenity_clothing_storage_closet_and_wardrobe,64.29431779266127
amenities,63.964536583469226
amenity_private_sauna,63.86343368075751
amenity_oven,61.380672893079236
amenity_radiant_heating,60.425708198360724
amenity_clothing_storage_dresser,60.28318304378388
amenity_dedicated_workspace_table,57.39635960843282
amenity_kayak,54.594195072022444
amenity_wine_glasses,51.8743454984093
amenity_ski_in_ski_out,48.40506042978973
amenity_breakfast,46.474055299090935
amenity_trash_compactor,41.99212524715925
amenity_portable_heater,34.86490317626897
amenity_safe,31.585780102902092
amenity_game_console_ps4,29.270300571902567
amenity_cooking_basics,28.572273024660774
amenity_washer_in_building,27.742277867843043
amenity_clothing_storage_wardrobe_and_dresser,26.477160734315703
amenity_paid_dryer_in_building,21.96990282564184
amenity_clothing_storage_wardrobe_closet_and_dresser,19.563535456559492
host_identity_verified,16.333418856466096
amenity_paid_dryer_in_unit,15.877103407742993
amenity_refrigerator,14.37671315914713
amenity_gas_stove,13.467233258965052
amenity_gym_nearby,11.338541795875017
amenity_stainless_steel_stove,10.879857569321743
amenity_coffee_maker,6.745111717109154
amenity_toiletries,1.4779288903810084e-12
amenity_bed_sheets_and_pillows,9.379164112033322e-13
amenity_minibar,6.821210263296962e-13
amenity_laundry_services,4.547473508864641e-13
amenity_free_wifi,3.979039320256561e-13
amenity_linens,3.410605131648481e-13
amenity_concierge,2.5579538487363607e-13
amenity_room_service,1.7497114868092467e-13
first_review_year,0.0
first_review_month,0.0
first_review_day,0.0
first_review_days_ago,0.0
last_review_year,0.0
last_review_month,0.0
last_review_day,0.0
last_review_days_ago,0.0
host_verifications_count,0.0
