feature,importance
amenity_children_s_books_and_toys_for_ages_5_10_years_old_and_10_years_old,0.0
amenity_clothing_storage_closet_and_dresser,0.0
amenity_clothing_storage_closet_and_wardrobe,0.0
amenity_clothing_storage_closet_wardrobe_and_dresser,0.0
amenity_clothing_storage_dresser,0.0
amenity_clothing_storage_dresser_and_closet,0.0
amenity_clothing_storage_walk_in_closet,0.0
amenity_paid_parking_lot_off_premises,0.0
amenity_clothing_storage_wardrobe,0.0
amenity_clothing_storage_wardrobe_and_closet,0.0
amenity_clothing_storage_wardrobe_and_dresser,0.0
amenity_clothing_storage_wardrobe_closet_and_dresser,0.0
amenity_concierge,0.0
amenity_dedicated_workspace_desk,0.0
amenity_dedicated_workspace_desk_and_office_chair,0.0
amenity_dedicated_workspace_office_chair_and_desk,0.0
amenity_children_s_books_and_toys_for_ages_0_2_years_old_2_5_years_old_and_5_10_years_old,0.0
amenity_children_s_books_and_toys_for_ages_0_2_years_old_and_2_5_years_old,0.0
amenity_children_s_books_and_toys_for_ages_0_2_years_old,0.0
amenity_changing_table,0.0
amenity_linens,0.0
amenity_toiletries,0.0
amenity_andrelon_conditioner,0.0
amenity_baby_monitor,0.0
amenity_babysitter_recommendations,0.0
amenity_barbecue_utensils,0.0
amenity_beach_essentials,0.0
amenity_beachfront,0.0
amenity_bed_sheets_and_pillows,0.0
amenity_bidet,0.0
amenity_bluetooth_sound_system,0.0
amenity_board_games,0.0
amenity_boat_slip,0.0
amenity_bosch_refrigerator,0.0
amenity_bread_maker,0.0
amenity_ceiling_fan,0.0
amenity_central_air_conditioning,0.0
amenity_dedicated_workspace_table,0.0
amenity_dedicated_workspace_table_and_office_chair,0.0
amenity_dove_body_soap,0.0
amenity_hot_water_kettle,0.0
amenity_kayak,0.0
amenity_keurig_coffee_machine,0.0
amenity_laundry_services,0.0
amenity_liebherr_refrigerator,0.0
amenity_marie_stella_maris_body_soap,0.0
amenity_marshall_sound_system_with_bluetooth_and_aux,0.0
amenity_minibar,0.0
amenity_mosquito_net,0.0
amenity_outdoor_furniture,0.0
amenity_outdoor_shower,0.0
amenity_outlet_covers,0.0
amenity_paid_dryer_in_building,0.0
amenity_paid_dryer_in_unit,0.0
amenity_paid_parking_garage_off_premises,0.0
amenity_paid_parking_garage_on_premises,0.0
amenity_paid_parking_garage_on_premises_1_space,0.0
amenity_paid_parking_garage_on_premises_60_spaces,0.0
amenity_induction_stove,0.0
amenity_hdtv_with_standard_cable,0.0
amenity_dryer_in_building,0.0
amenity_hdtv_with_netflix_standard_cable,0.0
amenity_dryer_in_unit,0.0
amenity_ethernet_connection,0.0
amenity_fire_pit,0.0
amenity_free_dryer,0.0
amenity_free_dryer_in_building,0.0
amenity_free_dryer_in_unit,0.0
amenity_free_parking_garage_on_premises,0.0
amenity_free_washer_in_building,0.0
amenity_free_washer_in_unit,0.0
amenity_free_wifi,0.0
amenity_freezer,0.0
amenity_game_console_nintendo_wii,0.0
amenity_game_console_ps4,0.0
amenity_gas_stove,0.0
amenity_gym_nearby,0.0
amenity_hdtv_with_chromecast,0.0
amenity_hdtv_with_netflix,0.0
host_verifications_count,0.0
