feature,importance
amenity_children_s_books_and_toys_for_ages_0_2_years_old_2_5_years_old_5_10_years_old_and_10_years_old,0.0
amenity_children_s_books_and_toys_for_ages_0_2_years_old_2_5_years_old_and_5_10_years_old,0.0
amenity_children_s_books_and_toys_for_ages_10_years_old,0.0
amenity_children_s_books_and_toys_for_ages_2_5_years_old,0.0
amenity_children_s_books_and_toys_for_ages_2_5_years_old_and_5_10_years_old,0.0
amenity_children_s_books_and_toys_for_ages_2_5_years_old_5_10_years_old_and_10_years_old,0.0
amenity_children_s_books_and_toys_for_ages_5_10_years_old,0.0
amenity_children_s_books_and_toys_for_ages_5_10_years_old_and_10_years_old,0.0
amenity_children_s_dinnerware,0.0
amenity_clamp_on_table_seat_high_chair_always_at_the_listing,0.0
amenity_climbing_wall,0.0
amenity_clothing_storage_closet,0.0
amenity_clothing_storage_closet_and_dresser,0.0
amenity_clothing_storage_closet_and_wardrobe,0.0
amenity_clothing_storage_closet_wardrobe_and_dresser,0.0
amenity_clothing_storage_dresser,0.0
amenity_clothing_storage_walk_in_closet,0.0
amenity_clothing_storage_walk_in_closet_and_closet,0.0
amenity_clothing_storage_walk_in_closet_and_dresser,0.0
amenity_clothing_storage_walk_in_closet_and_wardrobe,0.0
amenity_clothing_storage_walk_in_closet_closet_and_wardrobe,0.0
amenity_clothing_storage_walk_in_closet_closet_wardrobe_and_dresser,0.0
amenity_clothing_storage_walk_in_closet_wardrobe_and_dresser,0.0
amenity_clothing_storage_wardrobe_and_dresser,0.0
amenity_coffee_maker_keurig_coffee_machine,0.0
amenity_coffee_maker_keurig_coffee_machine_nespresso,0.0
amenity_coffee_maker_keurig_coffee_machine_pour_over_coffee,0.0
amenity_coffee_maker_nespresso,0.0
amenity_coffee_maker_nespresso_pour_over_coffee,0.0
amenity_coffee_maker_drip_coffee_maker,0.0
amenity_coffee_maker_drip_coffee_maker_nespresso,0.0
amenity_coffee_maker_drip_coffee_maker_nespresso_pour_over_coffee,0.0
amenity_coffee_maker_drip_coffee_maker_espresso_machine,0.0
amenity_coffee_maker_drip_coffee_maker_espresso_machine_nespresso,0.0
amenity_coffee_maker_drip_coffee_maker_espresso_machine_nespresso_pour_over_coffee,0.0
amenity_coffee_maker_drip_coffee_maker_espresso_machine_french_press,0.0
amenity_coffee_maker_drip_coffee_maker_french_press,0.0
amenity_coffee_maker_drip_coffee_maker_pour_over_coffee,0.0
amenity_coffee_maker_espresso_machine,0.0
amenity_coffee_maker_espresso_machine_nespresso,0.0
amenity_coffee_maker_espresso_machine_french_press,0.0
amenity_coffee_maker_espresso_machine_french_press_nespresso,0.0
amenity_coffee_maker_espresso_machine_french_press_pour_over_coffee,0.0
amenity_coffee_maker_espresso_machine_pour_over_coffee,0.0
amenity_coffee_maker_french_press,0.0
amenity_coffee_maker_french_press_nespresso,0.0
amenity_coffee_maker_french_press_nespresso_pour_over_coffee,0.0
amenity_coffee_maker_french_press_pour_over_coffee,0.0
amenity_coffee_maker_pour_over_coffee,0.0
amenity_crib,0.0
amenity_crib_always_at_the_listing,0.0
amenity_crib_available_upon_request,0.0
amenity_denon_bluetooth_sound_system,0.0
amenity_double_oven,0.0
amenity_dove_conditioner,0.0
amenity_dove_shampoo,0.0
amenity_dryer_in_unit,0.0
amenity_ev_charger_level_1,0.0
amenity_ev_charger_level_2,0.0
amenity_electric_stove,0.0
amenity_elvive_conditioner,0.0
amenity_ethernet_connection,0.0
amenity_etna_refrigerator,0.0
amenity_etos_body_soap,0.0
amenity_etos_conditioner,0.0
amenity_exercise_equipment_free_weights_stationary_bike,0.0
amenity_exercise_equipment_free_weights_stationary_bike_yoga_mat,0.0
amenity_exercise_equipment_free_weights_yoga_mat,0.0
amenity_exercise_equipment_free_weights_yoga_mat_workout_bench,0.0
amenity_exercise_equipment_stationary_bike,0.0
amenity_exercise_equipment_stationary_bike_yoga_mat,0.0
amenity_exercise_equipment_yoga_mat,0.0
amenity_fast_wifi_100_mbps,0.0
amenity_fast_wifi_101_mbps,0.0
amenity_fast_wifi_102_mbps,0.0
amenity_fast_wifi_103_mbps,0.0
amenity_fast_wifi_104_mbps,0.0
amenity_fast_wifi_188_mbps,0.0
amenity_fast_wifi_200_mbps,0.0
amenity_fast_wifi_201_mbps,0.0
amenity_fast_wifi_202_mbps,0.0
amenity_fast_wifi_204_mbps,0.0
amenity_fast_wifi_50_mbps,0.0
amenity_fast_wifi_52_mbps,0.0
amenity_fast_wifi_57_mbps,0.0
amenity_fast_wifi_68_mbps,0.0
amenity_fast_wifi_70_mbps,0.0
amenity_fast_wifi_71_mbps,0.0
amenity_fast_wifi_73_mbps,0.0
amenity_fast_wifi_77_mbps,0.0
amenity_fast_wifi_78_mbps,0.0
amenity_fast_wifi_87_mbps,0.0
amenity_fast_wifi_88_mbps,0.0
amenity_fast_wifi_90_mbps,0.0
amenity_fast_wifi_91_mbps,0.0
amenity_fast_wifi_92_mbps,0.0
amenity_fast_wifi_93_mbps,0.0
amenity_fast_wifi_94_mbps,0.0
amenity_fast_wifi_95_mbps,0.0
amenity_fast_wifi_96_mbps,0.0
amenity_fast_wifi_97_mbps,0.0
amenity_fast_wifi_98_mbps,0.0
amenity_fast_wifi_99_mbps,0.0
amenity_fire_pit,0.0
amenity_fireplace_guards,0.0
amenity_free_driveway_parking_on_premises_1_space,0.0
amenity_free_driveway_parking_on_premises_2_spaces,0.0
amenity_free_dryer,0.0
amenity_free_parking_garage_on_premises,0.0
amenity_free_parking_garage_on_premises_1_space,0.0
amenity_free_parking_on_premises,0.0
amenity_free_parking_on_premises_1_space,0.0
amenity_free_residential_garage_on_premises_1_space,0.0
amenity_free_resort_access,0.0
amenity_free_street_parking,0.0
amenity_aesop_body_soap,0.0
amenity_free_washer_in_building,0.0
host_has_profile_pic,0.0
host_identity_verified,0.0
amenity_various_body_soap,0.0
amenity_game_console_nintendo_switch,0.0
amenity_game_console_nintendo_wii,0.0
amenity_game_console_ps3,0.0
amenity_game_console_ps4,0.0
amenity_game_console_ps5,0.0
amenity_game_console_xbox_one,0.0
amenity_game_console_xbox_series_x,0.0
amenity_garden_view,0.0
amenity_gas_stove,0.0
amenity_gym,0.0
amenity_gym_nearby,0.0
amenity_hdtv,0.0
amenity_hdtv_with_amazon_prime_video,0.0
amenity_hdtv_with_amazon_prime_video_hbo_max_netflix,0.0
amenity_hdtv_with_amazon_prime_video_netflix,0.0
amenity_hdtv_with_apple_tv,0.0
amenity_hdtv_with_apple_tv_netflix,0.0
amenity_hdtv_with_chromecast,0.0
amenity_hdtv_with_chromecast_netflix,0.0
amenity_hdtv_with_netflix,0.0
amenity_hdtv_with_netflix_chromecast,0.0
amenity_hdtv_with_netflix_premium_cable,0.0
amenity_hdtv_with_netflix_premium_cable_standard_cable,0.0
amenity_hdtv_with_netflix_standard_cable,0.0
amenity_hdtv_with_premium_cable,0.0
amenity_hdtv_with_premium_cable_standard_cable,0.0
amenity_hdtv_with_standard_cable,0.0
amenity_hdtv_with_standard_cable_netflix,0.0
has_availability,0.0
amenity_hammock,0.0
license,0.0
amenity_harbor_view,0.0
amenity_harman_kardon_bluetooth_sound_system,0.0
calculated_host_listings_count_shared_rooms,0.0
amenity_heating_split_type_ductless_system,0.0
amenity_hema_body_soap,0.0
amenity_hema_shampoo,0.0
amenity_high_chair,0.0
amenity_high_chair_always_at_the_listing,0.0
amenity_high_chair_available_upon_request,0.0
amenity_hockey_rink,0.0
amenity_120_inch_hdtv_with_netflix,0.0
amenity_hot_tub,0.0
amenity_hot_water,0.0
amenity_24_inch_hdtv,0.0
amenity_housekeeping_available_at_extra_cost,0.0
amenity_housekeeping_available_1_day_a_week,0.0
amenity_housekeeping_available_24_hours_every_day_available_at_extra_cost,0.0
amenity_housekeeping_available_every_day,0.0
amenity_housekeeping_available_every_day_available_at_extra_cost,0.0
amenity_ikea_oven,0.0
amenity_ikea_refrigerator,0.0
amenity_ikea_stainless_steel_oven,0.0
amenity_32_inch_hdtv,0.0
amenity_indoor_fireplace_electric,0.0
amenity_indoor_fireplace_ethanol,0.0
amenity_indoor_fireplace_gas,0.0
amenity_indoor_fireplace_pellet_stove,0.0
amenity_indoor_fireplace_wood_burning,0.0
amenity_32_inch_hdtv_with_chromecast,0.0
amenity_32_inch_hdtv_with_chromecast_netflix_standard_cable,0.0
amenity_jbl_bluetooth_sound_system,0.0
amenity_kayak,0.0
amenity_32_inch_hdtv_with_netflix,0.0
amenity_32_inch_hdtv_with_standard_cable,0.0
amenity_kitchenette,0.0
amenity_lg_refrigerator,0.0
amenity_32_inch_tv_with_chromecast,0.0
amenity_lake_view,0.0
amenity_laser_tag,0.0
amenity_40_inch_hdtv,0.0
amenity_liebherr_refrigerator,0.0
amenity_life_size_games,0.0
amenity_40_inch_hdtv_with_chromecast,0.0
amenity_42_inch_hdtv,0.0
amenity_long_term_stays_allowed,0.0
amenity_42_inch_hdtv_with_chromecast,0.0
amenity_marie_stella_maris_body_soap,0.0
amenity_marie_stella_maris_conditioner,0.0
amenity_marie_stella_maris_shampoo,0.0
amenity_marina_view,0.0
amenity_marshall_bluetooth_sound_system,0.0
amenity_marshall_sound_system_with_bluetooth_and_aux,0.0
amenity_42_inch_tv,0.0
amenity_miele_induction_stove,0.0
amenity_miele_oven,0.0
amenity_miele_refrigerator,0.0
amenity_miele_single_oven,0.0
amenity_miele_stainless_steel_oven,0.0
amenity_miele_stainless_steel_single_oven,0.0
amenity_43_inch_hdtv,0.0
amenity_mosquito_net,0.0
amenity_movie_theater,0.0
amenity_nivea_body_soap,0.0
amenity_nivea_conditioner,0.0
amenity_nivea_shampoo,0.0
amenity_noise_decibel_monitors_on_property,0.0
amenity_43_inch_hdtv_with_chromecast_netflix,0.0
amenity_other_gas_stove,0.0
amenity_other_induction_stove,0.0
amenity_other_stainless_steel_gas_stove,0.0
amenity_other_stainless_steel_induction_stove,0.0
amenity_other_stove,0.0
amenity_43_inch_hdtv_with_netflix,0.0
amenity_43_inch_tv,0.0
amenity_outdoor_kitchen,0.0
amenity_outdoor_kitchen_with_sink,0.0
amenity_50_inch_hdtv,0.0
amenity_outdoor_shower,0.0
amenity_outlet_covers,0.0
amenity_50_inch_hdtv_with_chromecast,0.0
amenity_50_inch_hdtv_with_netflix,0.0
amenity_pack_n_play_travel_crib_always_at_the_listing,0.0
amenity_pack_n_play_travel_crib_available_upon_request,0.0
amenity_paid_crib_available_upon_request,0.0
amenity_paid_dryer,0.0
amenity_paid_dryer_in_building,0.0
amenity_paid_dryer_in_unit,0.0
amenity_paid_pack_n_play_travel_crib_available_upon_request,0.0
amenity_paid_parking_garage_off_premises,0.0
amenity_paid_parking_garage_on_premises,0.0
amenity_paid_parking_garage_on_premises_1_space,0.0
amenity_paid_parking_lot_off_premises,0.0
amenity_paid_parking_lot_on_premises,0.0
amenity_paid_parking_lot_on_premises_1_space,0.0
amenity_paid_parking_off_premises,0.0
amenity_50_inch_hdtv_with_standard_cable,0.0
amenity_paid_resort_access,0.0
amenity_paid_standalone_high_chair_available_upon_request,0.0
amenity_55_inch_hdtv,0.0
amenity_paid_valet_parking_on_premises,0.0
amenity_paid_washer,0.0
amenity_paid_washer_in_building,0.0
amenity_paid_washer_in_unit,0.0
amenity_park_view,0.0
amenity_55_inch_hdtv_with_chromecast_netflix,0.0
amenity_55_inch_hdtv_with_hbo_max_netflix,0.0
amenity_55_inch_hdtv_with_netflix,0.0
amenity_ping_pong_table,0.0
amenity_55_inch_hdtv_with_standard_cable,0.0
amenity_pool,0.0
amenity_pool_table,0.0
amenity_pool_view,0.0
amenity_portable_air_conditioning,0.0
amenity_55_inch_tv,0.0
amenity_65_inch_hdtv,0.0
amenity_private_bbq_grill,0.0
amenity_private_bbq_grill_charcoal,0.0
amenity_private_bbq_grill_electric,0.0
amenity_private_bbq_grill_gas,0.0
amenity_ac_split_type_ductless_system,0.0
