feature,importance
amenity_beach_essentials,0.0
amenity_kayak,0.0
amenity_marshall_sound_system_with_bluetooth_and_aux,0.0
amenity_minibar,0.0
amenity_liebherr_refrigerator,0.0
amenity_marie_stella_maris_body_soap,0.0
amenity_mosquito_net,0.0
amenity_outdoor_dining_area,0.0
amenity_outdoor_shower,0.0
amenity_paid_parking_lot_on_premises,0.0
amenity_paid_valet_parking_on_premises,0.0
amenity_paid_washer_in_building,0.0
amenity_children_s_books_and_toys_for_ages_5_10_years_old_and_10_years_old,0.0
amenity_gym_nearby,0.0
amenity_bidet,0.0
amenity_bluetooth_sound_system,0.0
amenity_laundry_services,0.0
amenity_keurig_coffee_machine,0.0
amenity_free_wifi,0.0
amenity_free_washer_in_unit,0.0
amenity_gas_stove,0.0
amenity_game_console_nintendo_wii,0.0
amenity_game_console_ps4,0.0
amenity_hdtv,0.0
amenity_hdtv_with_chromecast,0.0
amenity_paid_dryer_in_building,0.0
amenity_paid_dryer_in_unit,0.0
amenity_paid_parking_garage_off_premises,0.0
amenity_paid_parking_garage_on_premises,0.0
amenity_paid_parking_garage_on_premises_1_space,0.0
amenity_paid_parking_garage_on_premises_60_spaces,0.0
amenity_paid_parking_lot_off_premises,0.0
amenity_bosch_refrigerator,0.0
amenity_andrelon_conditioner,0.0
amenity_bread_maker,0.0
amenity_toiletries,0.0
amenity_linens,0.0
amenity_paid_washer_in_unit,0.0
amenity_pour_over_coffee,0.0
amenity_private_sauna,0.0
amenity_radiant_heating,0.0
amenity_shared_patio_or_balcony,0.0
amenity_shared_sauna,0.0
amenity_ping_pong_table,0.0
amenity_pool,0.0
amenity_shared_fenced_garden_or_backyard,0.0
amenity_shared_garden_or_backyard,0.0
amenity_room_service,0.0
amenity_shared_gym_in_building,0.0
amenity_rituals_shampoo,0.0
amenity_portable_heater,0.0
amenity_portable_air_conditioning,0.0
amenity_portable_fans,0.0
amenity_private_hot_tub,0.0
amenity_private_garden_or_backyard,0.0
amenity_private_fenced_garden_or_backyard,0.0
amenity_private_patio_or_balcony,0.0
amenity_stainless_steel_gas_stove,0.0
amenity_stainless_steel_oven,0.0
amenity_stainless_steel_stove,0.0
amenity_record_player,0.0
amenity_rituals_body_soap,0.0
amenity_rice_maker,0.0
amenity_rituals_conditioner,0.0
amenity_sound_system_with_aux,0.0
amenity_wifi_500_mbps,0.0
amenity_wine_glasses,0.0
amenity_bikes,0.0
amenity_baking_sheet,0.0
first_review_year,0.0
amenity_sound_system_with_bluetooth_and_aux,0.0
amenity_sound_system,0.0
first_review_month,0.0
amenity_sonos_bluetooth_sound_system,0.0
amenity_sonos_sound_system,0.0
amenity_babysitter_recommendations,0.0
amenity_baby_monitor,0.0
amenity_ski_in_ski_out,0.0
amenity_smart_lock,0.0
amenity_smeg_refrigerator,0.0
amenity_smeg_stainless_steel_oven,0.0
amenity_washer_in_building,0.0
amenity_trash_compactor,0.0
amenity_toaster,0.0
amenity_table_corner_guards,0.0
amenity_wifi_300_mbps,0.0
amenity_tv_with_netflix,0.0
amenity_tv_with_chromecast,0.0
amenity_wifi_50_mbps,0.0
